Producer,Day,Value
MD_qps,69,0.0
MI_qps,69,0.0
MS_FD_qps,69,0.0
MS_N_qps,69,0.0
MS_S_qps,69,0.0
MT_qps,69,0.0
MX_NE_qps,69,0.0
MX_SS_qps,69,0.0
ND_qps,69,0.0
NE_qps,69,0.0
NM_E_qps,69,0.0
NM_W_qps,69,0.0
NY_qps,69,0.0
OH_qps,69,0.0
OK_qps,69,0.0
OR_qps,69,0.0
PA_qps,69,0.0
SD_qps,69,0.0
TN_qps,69,0.0
TX_1_qps,69,0.0
TX_10_qps,69,0.0
TX_2_qps,69,0.0
TX_3_qps,69,0.0
TX_4_qps,69,0.0
TX_5_qps,69,0.0
TX_6_qps,69,0.0
TX_7B_qps,69,0.0
TX_7C_qps,69,0.0
TX_8_qps,69,0.0
TX_8A_qps,69,0.0
TX_9_qps,69,0.0
TX_FD_qps,69,0.0
TX_ST_qps,69,0.0
UT_qps,69,0.0
VA_qps,69,0.0
WV_qps,69,0.0
WY_qps,69,0.0
AL_FD_qps,70,0.0
AL_N_qps,70,0.0
AL_S_qps,70,0.0
AL_ST_qps,70,0.0
AR_qps,70,0.0
AZ_qps,70,0.0
CA_qps,70,0.0
CA_FD_qps,70,0.0
CA_ST_qps,70,0.0
CN_W_qps,70,0.0
CO_qps,70,0.0
FL_qps,70,0.0
IL_qps,70,0.0
IN_qps,70,0.0
KS_qps,70,0.0
KY_qps,70,0.0
LA_FD_qps,70,0.0
LA_N_qps,70,0.0
LA_S_qps,70,0.0
LA_ST_qps,70,0.0
MD_qps,70,0.0
MI_qps,70,0.0
MS_FD_qps,70,0.0
MS_N_qps,70,0.0
MS_S_qps,70,0.0
MT_qps,70,0.0
MX_NE_qps,70,0.0
MX_SS_qps,70,0.0
ND_qps,70,0.0
NE_qps,70,0.0
NM_E_qps,70,0.0
NM_W_qps,70,0.0
NY_qps,70,0.0
OH_qps,70,0.0
OK_qps,70,0.0
OR_qps,70,0.0
PA_qps,70,0.0
SD_qps,70,0.0
TN_qps,70,0.0
TX_1_qps,70,0.0
TX_10_qps,70,0.0
TX_2_qps,70,0.0
TX_3_qps,70,0.0
TX_4_qps,70,0.0
TX_5_qps,70,0.0
TX_6_qps,70,0.0
TX_7B_qps,70,0.0
TX_7C_qps,70,0.0
TX_8_qps,70,0.0
TX_8A_qps,70,0.0
TX_9_qps,70,0.0
TX_FD_qps,70,0.0
TX_ST_qps,70,0.0
UT_qps,70,0.0
VA_qps,70,0.0
WV_qps,70,0.0
WY_qps,70,0.0
AL_FD_qps,71,0.0
AL_N_qps,71,0.0
AL_S_qps,71,0.0
AL_ST_qps,71,0.0
AR_qps,71,0.0
AZ_qps,71,0.0
CA_qps,71,0.0
CA_FD_qps,71,0.0
CA_ST_qps,71,0.0
CN_W_qps,71,0.0
CO_qps,71,0.0
FL_qps,71,0.0
IL_qps,71,0.0
IN_qps,71,0.0
KS_qps,71,0.0
KY_qps,71,0.0
LA_FD_qps,71,0.0
LA_N_qps,71,0.0
LA_S_qps,71,0.0
LA_ST_qps,71,0.0
MD_qps,71,0.0
MI_qps,71,0.0
MS_FD_qps,71,0.0
MS_N_qps,71,0.0
MS_S_qps,71,0.0
MT_qps,71,0.0
MX_NE_qps,71,0.0
MX_SS_qps,71,0.0
ND_qps,71,0.0
NE_qps,71,0.0
NM_E_qps,71,0.0
NM_W_qps,71,0.0
NY_qps,71,0.0
OH_qps,71,0.0
OK_qps,71,0.0
OR_qps,71,0.0
PA_qps,71,0.0
SD_qps,71,0.0
TN_qps,71,0.0
TX_1_qps,71,0.0
TX_10_qps,71,0.0
TX_2_qps,71,0.0
TX_3_qps,71,0.0
TX_4_qps,71,0.0
TX_5_qps,71,0.0
TX_6_qps,71,0.0
TX_7B_qps,71,0.0
TX_7C_qps,71,0.0
TX_8_qps,71,0.0
TX_8A_qps,71,0.0
TX_9_qps,71,0.0
TX_FD_qps,71,0.0
TX_ST_qps,71,0.0
UT_qps,71,0.0
VA_qps,71,0.0
WV_qps,71,0.0
WY_qps,71,0.0
AL_FD_qps,72,0.0
AL_N_qps,72,0.0
AL_S_qps,72,0.0
AL_ST_qps,72,0.0
AR_qps,72,0.0
AZ_qps,72,0.0
CA_qps,72,0.0
CA_FD_qps,72,0.0
CA_ST_qps,72,0.0
CN_W_qps,72,0.0
CO_qps,72,0.0
FL_qps,72,0.0
IL_qps,72,0.0
IN_qps,72,0.0
KS_qps,72,0.0
KY_qps,72,0.0
LA_FD_qps,72,0.0
LA_N_qps,72,0.0
LA_S_qps,72,0.0
LA_ST_qps,72,0.0
MD_qps,72,0.0
MI_qps,72,0.0
MS_FD_qps,72,0.0
MS_N_qps,72,0.0
MS_S_qps,72,0.0
MT_qps,72,0.0
MX_NE_qps,72,0.0
MX_SS_qps,72,0.0
ND_qps,72,0.0
NE_qps,72,0.0
NM_E_qps,72,0.0
NM_W_qps,72,0.0
NY_qps,72,0.0
OH_qps,72,0.0
OK_qps,72,0.0
OR_qps,72,0.0
PA_qps,72,0.0
SD_qps,72,0.0
TN_qps,72,0.0
TX_1_qps,72,0.0
TX_10_qps,72,0.0
TX_2_qps,72,0.0
TX_3_qps,72,0.0
TX_4_qps,72,0.0
TX_5_qps,72,0.0
TX_6_qps,72,0.0
TX_7B_qps,72,0.0
TX_7C_qps,72,0.0
TX_8_qps,72,0.0
TX_8A_qps,72,0.0
TX_9_qps,72,0.0
TX_FD_qps,72,0.0
TX_ST_qps,72,0.0
UT_qps,72,0.0
VA_qps,72,0.0
WV_qps,72,0.0
WY_qps,72,0.0
AL_FD_qps,73,0.0
AL_N_qps,73,0.0
AL_S_qps,73,0.0
AL_ST_qps,73,0.0
AR_qps,73,0.0
AZ_qps,73,0.0
CA_qps,73,0.0
CA_FD_qps,73,0.0
CA_ST_qps,73,0.0
CN_W_qps,73,0.0
CO_qps,73,0.0
FL_qps,73,0.0
IL_qps,73,0.0
IN_qps,73,0.0
KS_qps,73,0.0
KY_qps,73,0.0
LA_FD_qps,73,0.0
LA_N_qps,73,0.0
LA_S_qps,73,0.0
LA_ST_qps,73,0.0
MD_qps,73,0.0
MI_qps,73,0.0
MS_FD_qps,73,0.0
MS_N_qps,73,0.0
MS_S_qps,73,0.0
MT_qps,73,0.0
MX_NE_qps,73,0.0
MX_SS_qps,73,0.0
ND_qps,73,0.0
NE_qps,73,0.0
NM_E_qps,73,0.0
NM_W_qps,73,0.0
NY_qps,73,0.0
OH_qps,73,0.0
OK_qps,73,0.0
OR_qps,73,0.0
PA_qps,73,0.0
SD_qps,73,0.0
TN_qps,73,0.0
TX_1_qps,73,0.0
TX_10_qps,73,0.0
TX_2_qps,73,0.0
TX_3_qps,73,0.0
TX_4_qps,73,0.0
TX_5_qps,73,0.0
TX_6_qps,73,0.0
TX_7B_qps,73,0.0
TX_7C_qps,73,0.0
TX_8_qps,73,0.0
TX_8A_qps,73,0.0
TX_9_qps,73,0.0
TX_FD_qps,73,0.0
TX_ST_qps,73,0.0
UT_qps,73,0.0
VA_qps,73,0.0
WV_qps,73,0.0
WY_qps,73,0.0
AL_FD_qps,74,0.0
AL_N_qps,74,0.0
AL_S_qps,74,0.0
AL_ST_qps,74,0.0
AR_qps,74,0.0
AZ_qps,74,0.0
CA_qps,74,0.0
CA_FD_qps,74,0.0
CA_ST_qps,74,0.0
CN_W_qps,74,0.0
CO_qps,74,0.0
FL_qps,74,0.0
IL_qps,74,0.0
IN_qps,74,0.0
KS_qps,74,0.0
KY_qps,74,0.0
LA_FD_qps,74,0.0
LA_N_qps,74,0.0
LA_S_qps,74,0.0
LA_ST_qps,74,0.0
MD_qps,74,0.0
MI_qps,74,0.0
MS_FD_qps,74,0.0
MS_N_qps,74,0.0
MS_S_qps,74,0.0
MT_qps,74,0.0
MX_NE_qps,74,0.0
MX_SS_qps,74,0.0
ND_qps,74,0.0
NE_qps,74,0.0
NM_E_qps,74,0.0
NM_W_qps,74,0.0
NY_qps,74,0.0
OH_qps,74,0.0
OK_qps,74,0.0
OR_qps,74,0.0
PA_qps,74,0.0
SD_qps,74,0.0
TN_qps,74,0.0
TX_1_qps,74,0.0
TX_10_qps,74,0.0
TX_2_qps,74,0.0
TX_3_qps,74,0.0
TX_4_qps,74,0.0
TX_5_qps,74,0.0
TX_6_qps,74,0.0
TX_7B_qps,74,0.0
TX_7C_qps,74,0.0
TX_8_qps,74,0.0
TX_8A_qps,74,0.0
TX_9_qps,74,0.0
TX_FD_qps,74,0.0
TX_ST_qps,74,0.0
UT_qps,74,0.0
VA_qps,74,0.0
WV_qps,74,0.0
WY_qps,74,0.0
AL_FD_qps,75,0.0
AL_N_qps,75,0.0
AL_S_qps,75,0.0
AL_ST_qps,75,0.0
AR_qps,75,0.0
AZ_qps,75,0.0
CA_qps,75,0.0
CA_FD_qps,75,0.0
CA_ST_qps,75,0.0
CN_W_qps,75,0.0
CO_qps,75,0.0
FL_qps,75,0.0
IL_qps,75,0.0
IN_qps,75,0.0
KS_qps,75,0.0
KY_qps,75,0.0
LA_FD_qps,75,0.0
LA_N_qps,75,0.0
LA_S_qps,75,0.0
LA_ST_qps,75,0.0
MD_qps,75,0.0
MI_qps,75,0.0
MS_FD_qps,75,0.0
MS_N_qps,75,0.0
MS_S_qps,75,0.0
MT_qps,75,0.0
MX_NE_qps,75,0.0
MX_SS_qps,75,0.0
ND_qps,75,0.0
NE_qps,75,0.0
NM_E_qps,75,0.0
NM_W_qps,75,0.0
NY_qps,75,0.0
OH_qps,75,0.0
OK_qps,75,0.0
OR_qps,75,0.0
PA_qps,75,0.0
SD_qps,75,0.0
TN_qps,75,0.0
TX_1_qps,75,0.0
TX_10_qps,75,0.0
TX_2_qps,75,0.0
TX_3_qps,75,0.0
TX_4_qps,75,0.0
TX_5_qps,75,0.0
TX_6_qps,75,0.0
TX_7B_qps,75,0.0
TX_7C_qps,75,0.0
TX_8_qps,75,0.0
TX_8A_qps,75,0.0
TX_9_qps,75,0.0
TX_FD_qps,75,0.0
TX_ST_qps,75,0.0
UT_qps,75,0.0
VA_qps,75,0.0
WV_qps,75,0.0
WY_qps,75,0.0
AL_FD_qps,76,0.0
AL_N_qps,76,0.0
AL_S_qps,76,0.0
AL_ST_qps,76,0.0
AR_qps,76,0.0
AZ_qps,76,0.0
CA_qps,76,0.0
CA_FD_qps,76,0.0
CA_ST_qps,76,0.0
CN_W_qps,76,0.0
CO_qps,76,0.0
FL_qps,76,0.0
IL_qps,76,0.0
IN_qps,76,0.0
KS_qps,76,0.0
KY_qps,76,0.0
LA_FD_qps,76,0.0
LA_N_qps,76,0.0
LA_S_qps,76,0.0
LA_ST_qps,76,0.0
MD_qps,76,0.0
MI_qps,76,0.0
MS_FD_qps,76,0.0
MS_N_qps,76,0.0
MS_S_qps,76,0.0
MT_qps,76,0.0
MX_NE_qps,76,0.0
MX_SS_qps,76,0.0
ND_qps,76,0.0
NE_qps,76,0.0
NM_E_qps,76,0.0
NM_W_qps,76,0.0
NY_qps,76,0.0
OH_qps,76,0.0
OK_qps,76,0.0
OR_qps,76,0.0
PA_qps,76,0.0
SD_qps,76,0.0
TN_qps,76,0.0
TX_1_qps,76,0.0
TX_10_qps,76,0.0
TX_2_qps,76,0.0
TX_3_qps,76,0.0
TX_4_qps,76,0.0
TX_5_qps,76,0.0
TX_6_qps,76,0.0
TX_7B_qps,76,0.0
TX_7C_qps,76,0.0
TX_8_qps,76,0.0
TX_8A_qps,76,0.0
TX_9_qps,76,0.0
TX_FD_qps,76,0.0
TX_ST_qps,76,0.0
UT_qps,76,0.0
VA_qps,76,0.0
WV_qps,76,0.0
WY_qps,76,0.0
AL_FD_qps,77,0.0
AL_N_qps,77,0.0
AL_S_qps,77,0.0
AL_ST_qps,77,0.0
AR_qps,77,0.0
AZ_qps,77,0.0
CA_qps,77,0.0
CA_FD_qps,77,0.0
CA_ST_qps,77,0.0
CN_W_qps,77,0.0
CO_qps,77,0.0
FL_qps,77,0.0
IL_qps,77,0.0
IN_qps,77,0.0
KS_qps,77,0.0
KY_qps,77,0.0
LA_FD_qps,77,0.0
LA_N_qps,77,0.0
LA_S_qps,77,0.0
LA_ST_qps,77,0.0
MD_qps,77,0.0
MI_qps,77,0.0
MS_FD_qps,77,0.0
MS_N_qps,77,0.0
MS_S_qps,77,0.0
MT_qps,77,0.0
MX_NE_qps,77,0.0
MX_SS_qps,77,0.0
ND_qps,77,0.0
NE_qps,77,0.0
NM_E_qps,77,0.0
NM_W_qps,77,0.0
NY_qps,77,0.0
OH_qps,77,0.0
OK_qps,77,0.0
OR_qps,77,0.0
PA_qps,77,0.0
SD_qps,77,0.0
TN_qps,77,0.0
TX_1_qps,77,0.0
TX_10_qps,77,0.0
TX_2_qps,77,0.0
TX_3_qps,77,0.0
TX_4_qps,77,0.0
TX_5_qps,77,0.0
TX_6_qps,77,0.0
TX_7B_qps,77,0.0
TX_7C_qps,77,0.0
TX_8_qps,77,0.0
TX_8A_qps,77,0.0
TX_9_qps,77,0.0
TX_FD_qps,77,0.0
TX_ST_qps,77,0.0
UT_qps,77,0.0
VA_qps,77,0.0
WV_qps,77,0.0
WY_qps,77,0.0
AL_FD_qps,78,0.0
AL_N_qps,78,0.0
AL_S_qps,78,0.0
AL_ST_qps,78,0.0
AR_qps,78,0.0
AZ_qps,78,0.0
CA_qps,78,0.0
CA_FD_qps,78,0.0
CA_ST_qps,78,0.0
CN_W_qps,78,0.0
CO_qps,78,0.0
FL_qps,78,0.0
IL_qps,78,0.0
IN_qps,78,0.0
KS_qps,78,0.0
KY_qps,78,0.0
LA_FD_qps,78,0.0
LA_N_qps,78,0.0
LA_S_qps,78,0.0
LA_ST_qps,78,0.0
MD_qps,78,0.0
MI_qps,78,0.0
MS_FD_qps,78,0.0
MS_N_qps,78,0.0
MS_S_qps,78,0.0
MT_qps,78,0.0
MX_NE_qps,78,0.0
MX_SS_qps,78,0.0
ND_qps,78,0.0
NE_qps,78,0.0
NM_E_qps,78,0.0
NM_W_qps,78,0.0
NY_qps,78,0.0
OH_qps,78,0.0
OK_qps,78,0.0
OR_qps,78,0.0
PA_qps,78,0.0
SD_qps,78,0.0
TN_qps,78,0.0
TX_1_qps,78,0.0
TX_10_qps,78,0.0
TX_2_qps,78,0.0
TX_3_qps,78,0.0
TX_4_qps,78,0.0
TX_5_qps,78,0.0
TX_6_qps,78,0.0
TX_7B_qps,78,0.0
TX_7C_qps,78,0.0
TX_8_qps,78,0.0
TX_8A_qps,78,0.0
TX_9_qps,78,0.0
TX_FD_qps,78,0.0
TX_ST_qps,78,0.0
UT_qps,78,0.0
VA_qps,78,0.0
WV_qps,78,0.0
WY_qps,78,0.0
AL_FD_qps,79,0.0
AL_N_qps,79,0.0
AL_S_qps,79,0.0
AL_ST_qps,79,0.0
AR_qps,79,0.0
AZ_qps,79,0.0
CA_qps,79,0.0
CA_FD_qps,79,0.0
CA_ST_qps,79,0.0
CN_W_qps,79,0.0
CO_qps,79,0.0
FL_qps,79,0.0
IL_qps,79,0.0
IN_qps,79,0.0
KS_qps,79,0.0
KY_qps,79,0.0
LA_FD_qps,79,0.0
LA_N_qps,79,0.0
LA_S_qps,79,0.0
LA_ST_qps,79,0.0
MD_qps,79,0.0
MI_qps,79,0.0
MS_FD_qps,79,0.0
MS_N_qps,79,0.0
MS_S_qps,79,0.0
MT_qps,79,0.0
MX_NE_qps,79,0.0
MX_SS_qps,79,0.0
ND_qps,79,0.0
NE_qps,79,0.0
NM_E_qps,79,0.0
NM_W_qps,79,0.0
NY_qps,79,0.0
OH_qps,79,0.0
OK_qps,79,0.0
OR_qps,79,0.0
PA_qps,79,0.0
SD_qps,79,0.0
TN_qps,79,0.0
TX_1_qps,79,0.0
TX_10_qps,79,0.0
TX_2_qps,79,0.0
TX_3_qps,79,0.0
TX_4_qps,79,0.0
TX_5_qps,79,0.0
TX_6_qps,79,0.0
TX_7B_qps,79,0.0
TX_7C_qps,79,0.0
TX_8_qps,79,0.0
TX_8A_qps,79,0.0
TX_9_qps,79,0.0
TX_FD_qps,79,0.0
TX_ST_qps,79,0.0
UT_qps,79,0.0
VA_qps,79,0.0
WV_qps,79,0.0
WY_qps,79,0.0
AL_FD_qps,80,0.0
AL_N_qps,80,0.0
AL_S_qps,80,0.0
AL_ST_qps,80,0.0
AR_qps,80,0.0
AZ_qps,80,0.0
CA_qps,80,0.0
CA_FD_qps,80,0.0
CA_ST_qps,80,0.0
CN_W_qps,80,0.0
CO_qps,80,0.0
FL_qps,80,0.0
IL_qps,80,0.0
IN_qps,80,0.0
KS_qps,80,0.0
KY_qps,80,0.0
LA_FD_qps,80,0.0
LA_N_qps,80,0.0
LA_S_qps,80,0.0
LA_ST_qps,80,0.0
MD_qps,80,0.0
MI_qps,80,0.0
MS_FD_qps,80,0.0
MS_N_qps,80,0.0
MS_S_qps,80,0.0
MT_qps,80,0.0
MX_NE_qps,80,0.0
MX_SS_qps,80,0.0
ND_qps,80,0.0
NE_qps,80,0.0
NM_E_qps,80,0.0
NM_W_qps,80,0.0
NY_qps,80,0.0
OH_qps,80,0.0
OK_qps,80,0.0
OR_qps,80,0.0
PA_qps,80,0.0
SD_qps,80,0.0
TN_qps,80,0.0
TX_1_qps,80,0.0
TX_10_qps,80,0.0
TX_2_qps,80,0.0
TX_3_qps,80,0.0
TX_4_qps,80,0.0
TX_5_qps,80,0.0
TX_6_qps,80,0.0
TX_7B_qps,80,0.0
TX_7C_qps,80,0.0
TX_8_qps,80,0.0
TX_8A_qps,80,0.0
TX_9_qps,80,0.0
TX_FD_qps,80,0.0
TX_ST_qps,80,0.0
UT_qps,80,0.0
VA_qps,80,0.0
WV_qps,80,0.0
WY_qps,80,0.0
AL_FD_qps,81,0.0
AL_N_qps,81,0.0
AL_S_qps,81,0.0
AL_ST_qps,81,0.0
AR_qps,81,0.0
AZ_qps,81,0.0
CA_qps,81,0.0
CA_FD_qps,81,0.0
CA_ST_qps,81,0.0
CN_W_qps,81,0.0
CO_qps,81,0.0
FL_qps,81,0.0
IL_qps,81,0.0
IN_qps,81,0.0
KS_qps,81,0.0
KY_qps,81,0.0
LA_FD_qps,81,0.0
LA_N_qps,81,0.0
LA_S_qps,81,0.0
LA_ST_qps,81,0.0
MD_qps,81,0.0
MI_qps,81,0.0
MS_FD_qps,81,0.0
MS_N_qps,81,0.0
MS_S_qps,81,0.0
MT_qps,81,0.0
MX_NE_qps,81,0.0
MX_SS_qps,81,0.0
ND_qps,81,0.0
NE_qps,81,0.0
NM_E_qps,81,0.0
NM_W_qps,81,0.0
NY_qps,81,0.0
OH_qps,81,0.0
OK_qps,81,0.0
OR_qps,81,0.0
PA_qps,81,0.0
SD_qps,81,0.0
TN_qps,81,0.0
TX_1_qps,81,0.0
TX_10_qps,81,0.0
TX_2_qps,81,0.0
TX_3_qps,81,0.0
TX_4_qps,81,0.0
TX_5_qps,81,0.0
TX_6_qps,81,0.0
TX_7B_qps,81,0.0
TX_7C_qps,81,0.0
TX_8_qps,81,0.0
TX_8A_qps,81,0.0
TX_9_qps,81,0.0
TX_FD_qps,81,0.0
TX_ST_qps,81,0.0
UT_qps,81,0.0
VA_qps,81,0.0
WV_qps,81,0.0
WY_qps,81,0.0
AL_FD_qps,82,0.0
AL_N_qps,82,0.0
AL_S_qps,82,0.0
AL_ST_qps,82,0.0
AR_qps,82,0.0
AZ_qps,82,0.0
CA_qps,82,0.0
CA_FD_qps,82,0.0
CA_ST_qps,82,0.0
CN_W_qps,82,0.0
CO_qps,82,0.0
FL_qps,82,0.0
IL_qps,82,0.0
IN_qps,82,0.0
KS_qps,82,0.0
KY_qps,82,0.0
LA_FD_qps,82,0.0
LA_N_qps,82,0.0
LA_S_qps,82,0.0
LA_ST_qps,82,0.0
MD_qps,82,0.0
MI_qps,82,0.0
MS_FD_qps,82,0.0
MS_N_qps,82,0.0
MS_S_qps,82,0.0
MT_qps,82,0.0
MX_NE_qps,82,0.0
MX_SS_qps,82,0.0
ND_qps,82,0.0
NE_qps,82,0.0
NM_E_qps,82,0.0
NM_W_qps,82,0.0
NY_qps,82,0.0
OH_qps,82,0.0
OK_qps,82,0.0
OR_qps,82,0.0
PA_qps,82,0.0
SD_qps,82,0.0
TN_qps,82,0.0
TX_1_qps,82,0.0
TX_10_qps,82,0.0
TX_2_qps,82,0.0
TX_3_qps,82,0.0
TX_4_qps,82,0.0
TX_5_qps,82,0.0
TX_6_qps,82,0.0
TX_7B_qps,82,0.0
TX_7C_qps,82,0.0
TX_8_qps,82,0.0
TX_8A_qps,82,0.0
TX_9_qps,82,0.0
TX_FD_qps,82,0.0
TX_ST_qps,82,0.0
UT_qps,82,0.0
VA_qps,82,0.0
WV_qps,82,0.0
WY_qps,82,0.0
AL_FD_qps,83,0.0
AL_N_qps,83,0.0
AL_S_qps,83,0.0
AL_ST_qps,83,0.0
AR_qps,83,0.0
AZ_qps,83,0.0
CA_qps,83,0.0
CA_FD_qps,83,0.0
CA_ST_qps,83,0.0
CN_W_qps,83,0.0
CO_qps,83,0.0
FL_qps,83,0.0
IL_qps,83,0.0
IN_qps,83,0.0
KS_qps,83,0.0
KY_qps,83,0.0
LA_FD_qps,83,0.0
LA_N_qps,83,0.0
LA_S_qps,83,0.0
LA_ST_qps,83,0.0
MD_qps,83,0.0
MI_qps,83,0.0
MS_FD_qps,83,0.0
MS_N_qps,83,0.0
MS_S_qps,83,0.0
MT_qps,83,0.0
MX_NE_qps,83,0.0
MX_SS_qps,83,0.0
ND_qps,83,0.0
NE_qps,83,0.0
NM_E_qps,83,0.0
NM_W_qps,83,0.0
NY_qps,83,0.0
OH_qps,83,0.0
OK_qps,83,0.0
OR_qps,83,0.0
PA_qps,83,0.0
SD_qps,83,0.0
TN_qps,83,0.0
TX_1_qps,83,0.0
TX_10_qps,83,0.0
TX_2_qps,83,0.0
TX_3_qps,83,0.0
TX_4_qps,83,0.0
TX_5_qps,83,0.0
TX_6_qps,83,0.0
TX_7B_qps,83,0.0
TX_7C_qps,83,0.0
TX_8_qps,83,0.0
TX_8A_qps,83,0.0
TX_9_qps,83,0.0
TX_FD_qps,83,0.0
TX_ST_qps,83,0.0
UT_qps,83,0.0
VA_qps,83,0.0
WV_qps,83,0.0
WY_qps,83,0.0
AL_FD_qps,84,0.0
AL_N_qps,84,0.0
AL_S_qps,84,0.0
AL_ST_qps,84,0.0
AR_qps,84,0.0
AZ_qps,84,0.0
CA_qps,84,0.0
CA_FD_qps,84,0.0
CA_ST_qps,84,0.0
CN_W_qps,84,0.0
CO_qps,84,0.0
FL_qps,84,0.0
IL_qps,84,0.0
IN_qps,84,0.0
KS_qps,84,0.0
KY_qps,84,0.0
LA_FD_qps,84,0.0
LA_N_qps,84,0.0
LA_S_qps,84,0.0
LA_ST_qps,84,0.0
MD_qps,84,0.0
MI_qps,84,0.0
MS_FD_qps,84,0.0
MS_N_qps,84,0.0
MS_S_qps,84,0.0
MT_qps,84,0.0
MX_NE_qps,84,0.0
MX_SS_qps,84,0.0
ND_qps,84,0.0
NE_qps,84,0.0
NM_E_qps,84,0.0
NM_W_qps,84,0.0
NY_qps,84,0.0
OH_qps,84,0.0
OK_qps,84,0.0
OR_qps,84,0.0
PA_qps,84,0.0
SD_qps,84,0.0
TN_qps,84,0.0
TX_1_qps,84,0.0
TX_10_qps,84,0.0
TX_2_qps,84,0.0
TX_3_qps,84,0.0
TX_4_qps,84,0.0
TX_5_qps,84,0.0
TX_6_qps,84,0.0
TX_7B_qps,84,0.0
TX_7C_qps,84,0.0
TX_8_qps,84,0.0
TX_8A_qps,84,0.0
TX_9_qps,84,0.0
TX_FD_qps,84,0.0
TX_ST_qps,84,0.0
UT_qps,84,0.0
VA_qps,84,0.0
WV_qps,84,0.0
WY_qps,84,0.0
AL_FD_qps,85,0.0
AL_N_qps,85,0.0
AL_S_qps,85,0.0
AL_ST_qps,85,0.0
AR_qps,85,0.0
AZ_qps,85,0.0
CA_qps,85,0.0
CA_FD_qps,85,0.0
CA_ST_qps,85,0.0
CN_W_qps,85,0.0
CO_qps,85,0.0
FL_qps,85,0.0
IL_qps,85,0.0
IN_qps,85,0.0
KS_qps,85,0.0
KY_qps,85,0.0
LA_FD_qps,85,0.0
LA_N_qps,85,0.0
LA_S_qps,85,0.0
LA_ST_qps,85,0.0
MD_qps,85,0.0
MI_qps,85,0.0
MS_FD_qps,85,0.0
MS_N_qps,85,0.0
MS_S_qps,85,0.0
MT_qps,85,0.0
MX_NE_qps,85,0.0
MX_SS_qps,85,0.0
ND_qps,85,0.0
NE_qps,85,0.0
NM_E_qps,85,0.0
NM_W_qps,85,0.0
NY_qps,85,0.0
OH_qps,85,0.0
OK_qps,85,0.0
OR_qps,85,0.0
PA_qps,85,0.0
SD_qps,85,0.0
TN_qps,85,0.0
TX_1_qps,85,0.0
TX_10_qps,85,0.0
TX_2_qps,85,0.0
TX_3_qps,85,0.0
TX_4_qps,85,0.0
TX_5_qps,85,0.0
TX_6_qps,85,0.0
TX_7B_qps,85,0.0
TX_7C_qps,85,0.0
TX_8_qps,85,0.0
TX_8A_qps,85,0.0
TX_9_qps,85,0.0
TX_FD_qps,85,0.0
TX_ST_qps,85,0.0
UT_qps,85,0.0
VA_qps,85,0.0
WV_qps,85,0.0
WY_qps,85,0.0
AL_FD_qps,86,0.0
AL_N_qps,86,0.0
AL_S_qps,86,0.0
AL_ST_qps,86,0.0
AR_qps,86,0.0
AZ_qps,86,0.0
CA_qps,86,0.0
CA_FD_qps,86,0.0
CA_ST_qps,86,0.0
CN_W_qps,86,0.0
CO_qps,86,0.0
FL_qps,86,0.0
IL_qps,86,0.0
IN_qps,86,0.0
KS_qps,86,0.0
KY_qps,86,0.0
LA_FD_qps,86,0.0
LA_N_qps,86,0.0
LA_S_qps,86,0.0
LA_ST_qps,86,0.0
MD_qps,86,0.0
MI_qps,86,0.0
MS_FD_qps,86,0.0
MS_N_qps,86,0.0
MS_S_qps,86,0.0
MT_qps,86,0.0
MX_NE_qps,86,0.0
MX_SS_qps,86,0.0
ND_qps,86,0.0
NE_qps,86,0.0
NM_E_qps,86,0.0
NM_W_qps,86,0.0
NY_qps,86,0.0
OH_qps,86,0.0
OK_qps,86,0.0
OR_qps,86,0.0
PA_qps,86,0.0
SD_qps,86,0.0
TN_qps,86,0.0
TX_1_qps,86,0.0
TX_10_qps,86,0.0
TX_2_qps,86,0.0
TX_3_qps,86,0.0
TX_4_qps,86,0.0
TX_5_qps,86,0.0
TX_6_qps,86,0.0
TX_7B_qps,86,0.0
TX_7C_qps,86,0.0
TX_8_qps,86,0.0
TX_8A_qps,86,0.0
TX_9_qps,86,0.0
TX_FD_qps,86,0.0
TX_ST_qps,86,0.0
UT_qps,86,0.0
VA_qps,86,0.0
WV_qps,86,0.0
WY_qps,86,0.0
AL_FD_qps,87,0.0
AL_N_qps,87,0.0
AL_S_qps,87,0.0
AL_ST_qps,87,0.0
AR_qps,87,0.0
AZ_qps,87,0.0
CA_qps,87,0.0
CA_FD_qps,87,0.0
CA_ST_qps,87,0.0
CN_W_qps,87,0.0
CO_qps,87,0.0
FL_qps,87,0.0
IL_qps,87,0.0
IN_qps,87,0.0
KS_qps,87,0.0
KY_qps,87,0.0
LA_FD_qps,87,0.0
LA_N_qps,87,0.0
LA_S_qps,87,0.0
LA_ST_qps,87,0.0
MD_qps,87,0.0
MI_qps,87,0.0
MS_FD_qps,87,0.0
MS_N_qps,87,0.0
MS_S_qps,87,0.0
MT_qps,87,0.0
MX_NE_qps,87,0.0
MX_SS_qps,87,0.0
ND_qps,87,0.0
NE_qps,87,0.0
NM_E_qps,87,0.0
NM_W_qps,87,0.0
NY_qps,87,0.0
OH_qps,87,0.0
OK_qps,87,0.0
OR_qps,87,0.0
PA_qps,87,0.0
SD_qps,87,0.0
TN_qps,87,0.0
