Date,AK,AZ,CA,FL,GA,ID,LA,MD,ME,MI,MN,MT,ND,NH,NJ,NY,TX,WA
2015-01-01,0.0,176.3487310057619,303.7120605611324,0.0,0.0,0.0,0.0,0.0,1.137304125260651,1810.4450160799147,3.8590501342078745,0.23362536503963285,0.0,0.7358752458882822,0.0,497.3249404022266,1605.8222435850494,20.551188646615604
2015-01-02,0.0,176.3487310057619,303.7120605611324,0.0,0.0,0.0,0.0,0.0,1.137304125260651,1810.4450160799147,3.8590501342078745,0.23362536503963285,0.0,0.7358752458882822,0.0,497.3249404022266,1605.8222435850494,20.551188646615604
2015-01-03,0.0,176.3487310057619,303.7120605611324,0.0,0.0,0.0,0.0,0.0,1.137304125260651,1810.4450160799147,3.8590501342078745,0.23362536503963285,0.0,0.7358752458882822,0.0,497.3249404022266,1605.8222435850494,20.551188646615604
2015-01-04,0.0,176.3487310057619,303.7120605611324,0.0,0.0,0.0,0.0,0.0,1.137304125260651,1810.4450160799147,3.8590501342078745,0.23362536503963285,0.0,0.7358752458882822,0.0,497.3249404022266,1605.8222435850494,20.551188646615604
2015-01-05,0.0,176.3487310057619,303.7120605611324,0.0,0.0,0.0,0.0,0.0,1.137304125260651,1810.4450160799147,3.8590501342078745,0.23362536503963285,0.0,0.7358752458882822,0.0,497.3249404022266,1605.8222435850494,20.551188646615604
2015-01-06,0.0,176.3487310057619,303.7120605611324,0.0,0.0,0.0,0.0,0.0,1.137304125260651,1810.4450160799147,3.8590501342078745,0.23362536503963285,0.0,0.7358752458882822,0.0,497.3249404022266,1605.8222435850494,20.551188646615604
2015-01-07,0.0,176.3487310057619,303.7120605611324,0.0,0.0,0.0,0.0,0.0,1.137304125260651,1810.4450160799147,3.8590501342078745,0.23362536503963285,0.0,0.7358752458882822,0.0,497.3249404022266,1605.8222435850494,20.551188646615604
2015-01-08,0.0,177.10469748013986,304.5434992517465,0.0,0.0,0.0,0.0,0.0,1.3870650312002448,1809.2848778450862,5.912849697159183,0.22973160895563902,0.0,0.6868168961623968,0.0,496.24810770714737,1621.4103232222187,19.8480262837508
2015-01-09,0.0,177.86066395451783,305.37493794236065,0.0,0.0,0.0,0.0,0.0,1.6368259371398393,1808.1247396102578,7.9666492601104935,0.2258378528716451,0.0,0.6377585464365112,0.0,495.1712750120682,1636.998402859388,19.144863920886
2015-01-10,0.0,178.61663042889586,306.20637663297487,0.0,0.0,0.0,0.0,0.0,1.886586843079433,1806.9646013754295,10.020448823061802,0.22194409678765123,0.0,0.5887001967106259,0.0,494.094442316989,1652.5864824965574,18.441701558021197
2015-01-11,0.0,179.37259690327383,307.03781532358903,0.0,0.0,0.0,0.0,0.0,2.136347749019027,1805.8044631406015,12.074248386013112,0.21805034070365734,0.0,0.5396418469847404,0.0,493.01760962190974,1668.1745621337268,17.738539195156395
2015-01-12,0.0,180.12856337765183,307.8692540142031,0.0,0.0,0.0,0.0,0.0,2.3861086549586212,1804.644324905773,14.12804794896442,0.21415658461966341,0.0,0.4905834972588549,0.0,491.9407769268305,1683.7626417708957,17.035376832291593
2015-01-13,0.0,180.8845298520298,308.7006927048173,0.0,0.0,0.0,0.0,0.0,2.635869560898215,1803.4841866709446,16.18184751191573,0.2102628285356696,0.0,0.4415251475329694,0.0,490.8639442317513,1699.350721408065,16.33221446942679
2015-01-14,0.0,181.64049632640783,309.5321313954315,0.0,0.0,0.0,0.0,0.0,2.8856304668378088,1802.324048436116,18.23564707486704,0.20636907245167568,0.0,0.3924667978070839,0.0,489.7871115366721,1714.9388010452344,15.62905210656199
2015-01-15,0.0,182.39646280078577,310.3635700860457,0.0,0.0,0.0,0.0,0.0,3.1353913727774034,1801.163910201288,20.289446637818347,0.20247531636768182,0.0,0.3434084480811984,0.0,488.7102788415928,1730.5268806824035,14.925889743697187
2015-01-16,0.0,183.1524292751638,311.1950087766598,0.0,0.0,0.0,0.0,0.0,3.385152278716997,1800.0037719664595,22.343246200769663,0.19858156028368795,0.0,0.29435009835531295,0.0,487.6334461465137,1746.114960319573,14.222727380832387
2015-01-17,0.0,183.90839574954177,312.026447467274,0.0,0.0,0.0,0.0,0.0,3.634913184656591,1798.843633731631,24.397045763720968,0.19468780419969403,0.0,0.24529174862942746,0.0,486.55661345143443,1761.7030399567425,13.519565017967581
2015-01-18,0.0,184.66436222391977,312.8578861578882,0.0,0.0,0.0,0.0,0.0,3.884674090596185,1797.6834954968024,26.450845326672276,0.1907940481157002,0.0,0.19623339890354194,0.0,485.47978075635524,1777.2911195939118,12.816402655102781
2015-01-19,0.0,185.42032869829774,313.6893248485023,0.0,0.0,0.0,0.0,0.0,4.134434996535779,1796.523357261974,28.504644889623588,0.1869002920317063,0.0,0.14717504917765645,0.0,484.40294806127605,1792.8791992310812,12.113240292237979
2015-01-20,0.0,186.17629517267574,314.52076353911644,0.0,0.0,0.0,0.0,0.0,4.384195902475374,1795.3632190271458,30.558444452574893,0.1830065359477124,0.0,0.09811669945177097,0.0,483.32611536619686,1808.4672788682503,11.410077929373179
2015-01-21,0.0,186.9322616470537,315.35220222973066,0.0,0.0,0.0,0.0,0.0,4.6339568084149665,1794.2030807923172,32.6122440155262,0.17911277986371854,0.0,0.049058349725885485,0.0,482.2492826711176,1824.0553585054197,10.706915566508375
2015-01-22,0.0,187.6882281214317,316.18364092034477,0.0,0.0,0.0,0.0,0.0,4.883717714354561,1793.0429425574891,34.66604357847751,0.17521902377972465,0.0,0.0,0.0,481.1724499760384,1839.6434381425888,10.003753203643575
2015-01-23,0.0,187.6882281214317,316.18364092034477,0.0,0.0,0.0,0.0,0.0,4.883717714354561,1793.0429425574891,34.66604357847751,0.17521902377972465,0.0,0.0,0.0,481.1724499760384,1839.6434381425888,10.003753203643575
2015-01-24,0.0,187.6882281214317,316.18364092034477,0.0,0.0,0.0,0.0,0.0,4.883717714354561,1793.0429425574891,34.66604357847751,0.17521902377972465,0.0,0.0,0.0,481.1724499760384,1839.6434381425888,10.003753203643575
