Date,AK,CA,GA,ID,LA,MA,MD,ME,MI,MN,MT,ND,NH,NY,TX,VT,WA
2019-03-19,0.0,3.2722833094453905,0.0,2133.014958952757,0.0,155.37935084055252,0.0,284.1723878254906,39.65897511454498,727.9822703873559,1211.8432864571614,1316.284823060215,283.9338469682197,821.4386194303764,1.0891575157593,50.99316458675048,907.8566222643508
2019-03-20,0.0,3.312467642578407,0.0,2143.9793459750144,0.0,151.26636371239994,0.0,284.6375999404549,38.56203096425001,734.1934671964577,1218.732822648883,1324.6015760794712,285.50932074234254,818.319182436333,1.0936095984757785,51.21337198078671,911.6466028144969
2019-03-21,0.0,3.352651975711423,0.0,2154.943732997273,0.0,147.15337658424727,0.0,285.10281205541924,37.46508681395504,740.4046640055597,1225.6223588406049,1332.9183290987278,287.0847945164653,815.1997454422894,1.0980616811922572,51.43357937482295,915.4365833646428
2019-03-22,0.0,3.3928363088444393,0.0,2165.908120019531,0.0,143.0403894560947,0.0,285.5680241703836,36.36814266366007,746.6158608146616,1232.5118950323267,1341.2350821179843,288.6602682905881,812.080308448246,1.1025137639087357,51.65378676885917,919.2265639147888
2019-03-23,0.0,3.433020641977455,0.0,2176.872507041789,0.0,138.92740232794205,0.0,286.0332362853479,35.2711985133651,752.8270576237633,1239.4014312240486,1349.5518351372405,290.2357420647109,808.9608714542024,1.106965846625214,51.8739941628954,923.0165444649348
2019-03-24,0.0,3.4732049751104714,0.0,2187.836894064047,0.0,134.8144151997894,0.0,286.49844840031227,34.17425436307013,759.0382544328651,1246.2909674157704,1357.868588156497,291.8112158388336,805.8414344601591,1.1114179293416926,52.09420155693162,926.806525015081
2019-03-25,0.0,3.5133893082434886,0.0,2198.8012810863047,0.0,130.7014280716368,0.0,286.9636605152766,33.07731021277515,765.249451241967,1253.180503607492,1366.1853411757531,293.3866896129565,802.7219974661155,1.1158700120581708,52.31440895096785,930.596505565227
2019-03-26,0.0,3.5535736413765044,0.0,2209.765668108563,0.0,126.58844094348417,0.0,287.4288726302409,31.980366062480186,771.4606480510688,1260.070039799214,1374.5020941950097,294.9621633870792,799.602560472072,1.1203220947746495,52.534616345004075,934.3864861153729
2019-03-27,0.0,3.593757974509521,0.0,2220.7300551308213,0.0,122.47545381533153,0.0,287.8940847452053,30.883421912185216,777.6718448601706,1266.9595759909357,1382.818847214266,296.5376371612021,796.4831234780286,1.124774177491128,52.754823739040305,938.176466665519
2019-03-28,0.0,3.633942307642537,0.0,2231.6944421530793,0.0,118.3624666871789,0.0,288.3592968601696,29.786477761890247,783.8830416692724,1273.8491121826576,1391.1356002335224,298.1131109353248,793.363686483985,1.1292262602076066,52.97503113307653,941.966447215665
2019-03-29,0.0,3.6741266407755533,0.0,2242.6588291753374,0.0,114.24947955902628,0.0,288.82450897513394,28.68953361159527,790.0942384783742,1280.7386483743794,1399.452353252779,299.68858470944764,790.2442494899416,1.1336783429240849,53.19523852711276,945.7564277658109
2019-03-30,0.0,3.7143109739085696,0.0,2253.6232161975954,0.0,110.13649243087366,0.0,289.2897210900983,27.5925894613003,796.3054352874759,1287.6281845661015,1407.7691062720353,301.2640584835705,787.124812495898,1.1381304256405638,53.41544592114898,949.5464083159569
2019-03-31,0.0,3.7183792225108787,0.0,2256.09158773779,0.0,110.25712385741352,0.0,289.606577301588,27.622811355562398,797.1776208682948,1289.0385111647497,1409.3110220510844,301.59403007008035,787.9869426300666,1.1393770088011774,53.4739513383682,950.586437240728
2019-04-01,0.0,3.633651718456658,0.0,2253.985344385653,0.0,109.67983127536999,0.0,281.90217888491816,27.910757856973472,805.8876743873324,1276.8678133384099,1405.2312915471193,300.8492514760639,768.3942962952028,1.1417277084754782,52.9183105058884,946.6054451531026
2019-04-02,0.0,3.5489242144024367,0.0,2251.8791010335162,0.0,109.10253869332645,0.0,274.1977804682483,28.198704358384536,814.59772790637,1264.6971155120702,1401.1515610431543,300.10447288204756,748.8016499603388,1.1440784081497788,52.3626696734086,942.624453065477
2019-04-03,0.0,3.4641967103482147,0.0,2249.7728576813793,0.0,108.52524611128295,0.0,266.49338205157846,28.486650859795603,823.3077814254076,1252.5264176857304,1397.0718305391892,299.3596942880311,729.2090036254751,1.1464291078240796,51.807028840928794,938.6434609778514
2019-04-04,0.0,3.3794692062939937,0.0,2247.6666143292423,0.0,107.94795352923941,0.0,258.78898363490856,28.774597361206673,832.0178349444453,1240.3557198593905,1392.9921000352242,298.61491569401477,709.6163572906112,1.1487798074983802,51.25138800844899,934.6624688902261
2019-04-05,0.0,3.294741702239773,0.0,2245.5603709771053,0.0,107.3706609471959,0.0,251.08458521823871,29.06254386261773,840.7278884634828,1228.1850220330512,1388.9123695312592,297.8701370999983,690.0237109557474,1.151130507172681,50.69574717596919,930.6814768026004
2019-04-06,0.0,3.2100141981855517,0.0,2243.4541276249684,0.0,106.79336836515238,0.0,243.38018680156884,29.3504903640288,849.4379419825206,1216.0143242067115,1384.832639027294,297.1253585059819,670.4310646208835,1.1534812068469815,50.14010634348938,926.700484714975
2019-04-07,0.0,3.12528669413133,0.0,2241.3478842728314,0.0,106.21607578310886,0.0,235.67578838489905,29.63843686543987,858.1479955015582,1203.8436263803712,1380.752908523329,296.38057991196547,650.8384182860198,1.1558319065212819,49.58446551100958,922.7194926273496
2019-04-08,0.0,3.0405591900771096,0.0,2239.241640920695,0.0,105.63878320106534,0.0,227.97138996822912,29.92638336685094,866.8580490205959,1191.6729285540318,1376.6731780193638,295.6358013179491,631.2457719511557,1.1581826061955827,49.02882467852977,918.7385005397239
2019-04-09,0.0,2.955831686022888,0.0,2237.1353975685574,0.0,105.06149061902181,0.0,220.2669915515593,30.214329868262002,875.5681025396334,1179.502230727692,1372.593447515399,294.8910227239327,611.653125616292,1.1605333058698832,48.47318384604998,914.7575084520985
2019-04-10,0.0,2.8711041819686662,0.0,2235.0291542164205,0.0,104.4841980369783,0.0,212.56259313488943,30.502276369673073,884.2781560586711,1167.3315329013521,1368.5137170114335,294.14624412991617,592.060479281428,1.162884005544184,47.91754301357017,910.7765163644731
2019-04-11,0.0,2.7863766779144457,0.0,2232.922910864284,0.0,103.90690545493477,0.0,204.8581947182196,30.790222871084136,892.9882095777087,1155.1608350750125,1364.4339865074685,293.4014655358998,572.4678329465643,1.1652347052184846,47.36190218109037,906.7955242768475
2019-04-12,0.0,2.701649173860224,0.0,2230.816667512147,0.0,103.32961287289125,0.0,197.15379630154973,31.0781693724952,901.6982630967462,1142.990137248673,1360.3542560035032,292.6566869418834,552.8751866117004,1.1675854048927852,46.80626134861056,902.814532189222
2019-04-13,0.0,2.6169216698060027,0.0,2228.71042416001,0.0,102.75232029084772,0.0,189.44939788487986,31.366115873906267,910.408316615784,1130.819439422333,1356.274525499538,291.9119083478669,533.2825402768366,1.1699361045670857,46.250620516130766,898.8335401015964
2019-04-14,0.0,2.532194165751782,0.0,2226.604180807873,0.0,102.17502770880421,0.0,181.74499946821,31.654062375317338,919.1183701348216,1118.6487415959932,1352.1947949955731,291.16712975385053,513.6898939419726,1.1722868042413865,45.694979683650956,894.8525480139709
2019-04-15,0.0,2.4474666616975607,0.0,2224.497937455736,0.0,101.59773512676068,0.0,174.04060105154014,31.942008876728398,927.8284236538592,1106.4780437696534,1348.1150644916079,290.4223511598341,494.09724760710884,1.174637503915687,45.13933885117115,890.8715559263454
2019-04-16,0.0,2.3627391576433396,0.0,2222.3916941035986,0.0,101.02044254471716,0.0,166.3362026348703,32.22995537813947,936.5384771728968,1094.307345943314,1344.035333987643,289.6775725658177,474.50460127224494,1.176988203589988,44.58369801869135,886.8905638387199
2019-04-17,0.0,2.272739535502452,0.0,2215.496275893406,0.0,100.22440078729022,0.0,158.2568419445165,32.44914439402152,943.251325080677,1079.7540924817733,1337.0531153540635,288.30752015944347,453.847526168045,1.1768101202813286,43.930857521118234,880.9914823213071
2019-04-18,0.0,2.1827399133615644,0.0,2208.6008576832137,0.0,99.42835902986323,0.0,150.17748125416273,32.66833340990358,949.9641729884573,1065.200839020233,1330.070896720484,286.9374677530694,433.1904510638451,1.1766320369726695,43.27801702354512,875.0924008038942
2019-04-19,0.0,2.092740291220677,0.0,2201.7054394730208,0.0,98.63231727243627,0.0,142.09812056380892,32.88752242578563,956.6770208962377,1050.6475855586925,1323.088678086905,285.56741534669527,412.5333759596452,1.1764539536640106,42.625176525972,869.1933192864815
2019-04-20,0.0,2.0027406690797886,0.0,2194.8100212628287,0.0,97.83627551500932,0.0,134.0187598734551,33.106711441667684,963.389868804018,1036.0943320971521,1316.1064594533254,284.1973629403211,391.8763008554452,1.176275870355351,41.972336028398885,863.2942377690687
2019-04-21,0.0,1.9127410469389015,0.0,2187.9146030526354,0.0,97.04023375758236,0.0,125.93939918310133,33.32590045754974,970.1027167117982,1021.5410786356118,1309.1242408197459,282.82731053394696,371.2192257512453,1.176097787046692,41.31949553082577,857.3951562516557
2019-04-22,0.0,1.8227414247980136,0.0,2181.019184842443,0.0,96.24419200015538,0.0,117.86003849274755,33.5450894734318,976.8155646195785,1006.9878251740713,1302.1420221861667,281.45725812757286,350.56215064704537,1.1759197037380331,40.66665503325266,851.496074734243
2019-04-23,0.0,1.7327418026571262,0.0,2174.12376663225,0.0,95.44815024272842,0.0,109.78067780239377,33.76427848931385,983.5284125273587,992.4345717125309,1295.1598035525874,280.08720572119864,329.90507554284545,1.1757416204293736,40.013814535679536,845.5969932168299
2019-04-24,0.0,1.642742180516238,0.0,2167.2283484220575,0.0,94.65210848530147,0.0,101.70131711203997,33.983467505195904,990.2412604351389,977.8813182509906,1288.1775849190076,278.71715331482454,309.2480004386455,1.1755635371207147,39.36097403810641,839.6979116994171
2019-04-25,0.0,1.5527425583753507,0.0,2160.332930211865,0.0,93.85606672787448,0.0,93.62195642168618,34.20265652107797,996.9541083429192,963.3280647894501,1281.195366285428,277.34710090845033,288.59092533444556,1.1753854538120558,38.708133540533304,833.7988301820044
2019-04-26,0.0,1.4627429362344633,0.0,2153.437512001672,0.0,93.06002497044753,0.0,85.54259573133238,34.421845536960014,1003.6669562506995,948.7748113279097,1274.213147651849,275.97704850207623,267.9338502302456,1.1752073705033963,38.05529304296019,827.8997486645915
2019-04-27,0.0,1.3727433140935756,0.0,2146.542093791479,0.0,92.26398321302058,0.0,77.4632350409786,34.64103455284207,1010.3798041584797,934.2215578663694,1267.2309290182695,274.6069960957021,247.2767751260457,1.1750292871947374,37.40245254538708,822.0006671471787
2019-04-28,0.0,1.282743691952688,0.0,2139.6466755812867,0.0,91.4679414555936,0.0,69.38387435062481,34.86022356872413,1017.0926520662599,919.668304404829,1260.24871038469,273.2369436893279,226.61970002184577,1.174851203886078,36.749612047813955,816.1015856297659
2019-04-29,0.0,1.1927440698118004,0.0,2132.7512573710937,0.0,90.67189969816664,0.0,61.30451366027101,35.079412584606175,1023.8054999740403,905.1150509432887,1253.2664917511106,271.8668912829538,205.96262491764583,1.1746731205774188,36.09677155024085,810.2025041123529
2019-04-30,0.0,1.1027444476709127,0.0,2125.855839160901,0.0,89.87585794073966,0.0,53.225152969917225,35.29860160048824,1030.5183478818203,890.561797481748,1246.2842731175315,270.49683887657966,185.30554981344588,1.17449503726876,35.44393105266773,804.30342259494
2019-05-01,0.0,1.117730547114114,0.0,2126.744832857843,0.0,86.834207726588,0.0,53.101595773837126,35.71928180515199,1027.9092527689786,892.6922025368053,1246.0155925370657,269.2803839911432,180.78301203697956,1.1732128374464137,35.03792701639474,806.8545715190128
